# nota=pista, curva que falla, CON FIX_CURVA_CONTINUA, plateado local apagado, 2026-08-22
# hz=200 ticks_vuelta=540 fix_lazo=1 fix_curva=1 ks=8.00 kv=1.350 piso=0.50 anticoast=20.0 diag_puerto=0 sin_imu=0 lazo=nuevo commit=2913b39-s
us,dt,drop,rxsteer,rxspeed,rxage,rxf,rot,ls,rs,ddir,ram,fl_dir,fl_set,fl_rpm,fl_pwm,fl_enc,fl_tog,fl_raw,fr_dir,fr_set,fr_rpm,fr_pwm,fr_enc,fr_tog,fr_raw,bl_dir,bl_set,bl_rpm,bl_pwm,bl_enc,bl_tog,bl_raw,br_dir,br_set,br_rpm,br_pwm,br_enc,br_tog,br_raw,yaw,pit,gx,gy,gz
83856011,5000,11015,-477,40,3,4281,-686,25,9,0,2,0,25,22,75,8173,0,9939,0,9,8,62,6927,0,9617,0,25,20,86,7965,0,10009,0,9,8,54,6718,0,9502,2195,8,-18,-18,-277
83861011,5000,11015,-477,40,8,4281,-686,25,9,0,2,0,25,22,75,8174,0,9940,0,9,8,62,6927,0,9617,0,25,20,86,7966,0,10010,0,9,8,54,6718,0,9502,2195,8,-18,-18,-277
83866011,5000,11015,-477,40,13,4281,-686,25,9,0,2,0,25,22,75,8175,0,9941,0,9,8,62,6926,0,9618,0,25,20,86,7967,0,10011,0,9,8,54,6717,0,9503,2195,8,-18,-18,-277
83871011,5000,11015,-477,40,18,4281,-686,25,9,0,2,0,25,22,75,8176,0,9942,0,9,8,62,6926,0,9618,0,25,20,86,7968,0,10012,0,9,8,54,6717,0,9503,2195,8,-18,-18,-277
83876011,5000,11015,-477,40,4,4283,-686,25,9,0,2,0,25,21,76,8177,0,9943,0,9,9,62,6925,0,9619,0,25,18,89,7969,0,10013,0,9,11,53,6716,0,9504,2206,8,-13,23,-325
83881011,5000,11015,-477,40,9,4283,-686,25,9,0,2,0,25,21,76,8178,0,9944,0,9,9,62,6925,0,9619,0,25,18,89,7970,0,10014,0,9,11,53,6715,0,9505,2206,8,-13,23,-325
83886011,5000,11015,-477,40,5,4284,-686,25,9,0,2,0,25,21,76,8179,0,9945,0,9,9,62,6925,0,9619,0,25,18,89,7971,0,10015,0,9,11,53,6715,0,9505,2206,8,-13,23,-325
83891011,5000,11015,-477,40,10,4284,-686,25,9,0,2,0,25,21,76,8181,0,9947,0,9,9,62,6924,0,9620,0,25,18,89,7972,0,10016,0,9,11,53,6714,0,9506,2206,8,-13,23,-325
83896011,5000,11015,-477,40,15,4284,-686,25,9,0,2,0,25,21,76,8182,0,9948,0,9,9,62,6924,0,9620,0,25,18,89,7973,0,10017,0,9,11,53,6714,0,9506,2206,8,-13,23,-325
83901011,5000,11015,-477,40,3,4285,-686,25,9,0,2,0,25,25,76,8183,0,9949,0,9,8,62,6924,0,9620,0,25,21,90,7974,0,10018,0,9,12,52,6713,0,9507,2206,8,-13,23,-325
83906011,5000,11015,-477,40,8,4285,-686,25,9,0,2,0,25,25,76,8184,0,9950,0,9,8,62,6923,0,9621,0,25,21,90,7975,0,10019,0,9,12,52,6713,0,9507,2212,6,-8,56,-286
83911011,5000,11015,-477,40,5,4286,-686,25,9,0,2,0,25,25,76,8185,0,9951,0,9,8,62,6923,0,9621,0,25,21,90,7976,0,10020,0,9,12,52,6712,0,9508,2212,6,-8,56,-286
83916011,5000,11015,-477,40,10,4286,-686,25,9,0,2,0,25,25,76,8187,0,9953,0,9,8,62,6923,0,9621,0,25,21,90,7977,0,10021,0,9,12,52,6712,0,9508,2212,6,-8,56,-286
83921011,5000,11015,-466,40,4,4287,-686,25,9,0,2,0,25,25,76,8188,0,9954,0,9,8,62,6922,0,9622,0,25,21,90,7977,0,10021,0,9,12,52,6711,0,9509,2212,6,-8,56,-286
83926011,5000,11015,-466,40,9,4287,-686,25,9,0,2,0,25,25,76,8189,0,9955,0,9,8,62,6922,0,9622,0,25,21,90,7978,0,10022,0,9,12,52,6711,0,9509,2212,6,-8,56,-286
83931011,5000,11015,-466,40,1,4288,-686,25,9,0,2,0,25,25,76,8191,0,9957,0,9,8,62,6922,0,9622,0,25,21,90,7979,0,10023,0,9,12,52,6710,0,9510,2212,6,-8,56,-286
83936011,5000,11015,-466,40,6,4288,-669,26,8,0,2,0,26,30,76,8192,0,9958,0,8,7,62,6921,0,9623,0,26,20,94,7980,0,10024,0,8,12,49,6709,0,9511,2221,5,-25,61,-303
83941011,5000,11015,-466,40,11,4288,-669,26,8,0,2,0,26,30,76,8194,0,9960,0,8,7,62,6921,0,9623,0,26,20,94,7981,0,10025,0,8,12,49,6709,0,9511,2221,5,-25,61,-303
83946011,5000,11015,-466,40,5,4289,-669,26,8,0,2,0,26,30,76,8195,0,9961,0,8,7,62,6921,0,9623,0,26,20,94,7982,0,10026,0,8,12,49,6708,0,9512,2221,5,-25,61,-303
83951011,5000,11015,-466,40,1,4290,-669,26,8,0,2,0,26,30,76,8196,0,9962,0,8,7,62,6920,0,9624,0,26,20,94,7983,0,10027,0,8,12,49,6707,0,9513,2221,5,-25,61,-303
83956011,5000,11015,-466,40,6,4290,-669,26,8,0,2,0,26,30,76,8198,0,9964,0,8,7,62,6920,0,9624,0,26,20,94,7984,0,10028,0,8,12,49,6707,0,9513,2221,5,-25,61,-303
83961011,5000,11015,-466,40,11,4290,-669,26,8,0,2,0,26,30,76,8199,0,9965,0,8,7,62,6920,0,9624,0,26,20,94,7985,0,10029,0,8,12,49,6706,0,9514,2221,5,-25,61,-303
83966011,5000,11015,-466,40,16,4290,-669,26,8,0,2,0,26,30,76,8200,0,9966,0,8,7,62,6920,0,9624,0,26,20,94,7986,0,10030,0,8,12,49,6706,0,9514,2221,5,-25,61,-303
83971011,5000,11015,-466,40,2,4292,-669,26,8,0,2,0,26,29,74,8202,0,9968,0,8,6,63,6919,0,9625,0,26,22,96,7987,0,10031,0,8,14,47,6705,0,9515,2232,1,-42,64,-288
83976011,5000,11015,-466,40,7,4292,-669,26,8,0,2,0,26,29,74,8203,0,9969,0,8,6,63,6919,0,9625,0,26,22,96,7989,0,10033,0,8,14,47,6704,0,9516,2232,1,-42,64,-288
83981011,5000,11015,-466,40,4,4293,-669,26,8,0,2,0,26,29,74,8204,0,9970,0,8,6,63,6919,0,9625,0,26,22,96,7990,0,10034,0,8,14,47,6704,0,9516,2232,1,-42,64,-288
83986011,5000,11015,-466,40,9,4293,-669,26,8,0,2,0,26,29,74,8206,0,9972,0,8,6,63,6919,0,9625,0,26,22,96,7991,0,10035,0,8,14,47,6703,0,9517,2232,1,-42,64,-288
83991011,5000,11015,-466,40,14,4293,-669,26,8,0,2,0,26,29,74,8207,0,9973,0,8,6,63,6919,0,9625,0,26,22,96,7993,0,10037,0,8,14,47,6703,0,9517,2232,1,-42,64,-288
83996011,5000,11015,-466,40,19,4293,-669,26,8,0,2,0,26,29,74,8208,0,9974,0,8,6,63,6919,0,9625,0,26,22,96,7994,0,10038,0,8,14,47,6702,0,9518,2232,1,-42,64,-288
84001011,5000,11015,-477,40,1,4294,-669,26,8,0,2,0,26,29,74,8209,0,9975,0,8,6,63,6919,0,9625,0,26,22,96,7995,0,10039,0,8,14,47,6701,0,9519,2232,1,-42,64,-288
84006011,5000,11015,-477,40,5,4295,-686,25,9,0,2,0,25,26,72,8210,0,9976,0,9,5,65,6919,0,9625,0,25,29,92,7997,0,10041,0,9,12,46,6701,0,9519,2243,1,20,-49,-274
84011011,5000,11015,-477,40,2,4296,-686,25,9,0,2,0,25,26,72,8212,0,9978,0,9,5,65,6919,0,9625,0,25,29,92,7998,0,10042,0,9,12,46,6701,0,9519,2243,1,20,-49,-274
84016011,5000,11015,-477,40,7,4296,-686,25,9,0,2,0,25,26,72,8213,0,9979,0,9,5,65,6919,0,9625,0,25,29,92,7999,0,10043,0,9,12,46,6700,0,9520,2243,1,20,-49,-274
84021011,5000,11015,-477,40,12,4296,-686,25,9,0,2,0,25,26,72,8214,0,9980,0,9,5,65,6919,0,9625,0,25,29,92,8000,0,10044,0,9,12,46,6700,0,9520,2243,1,20,-49,-274
84026011,5000,11015,-477,40,17,4296,-686,25,9,0,2,0,25,26,72,8215,0,9981,0,9,5,65,6919,0,9625,0,25,29,92,8001,0,10045,0,9,12,46,6699,0,9521,2243,1,20,-49,-274
84031011,5000,11015,-477,40,22,4296,-686,25,9,0,2,0,25,26,72,8216,0,9982,0,9,5,65,6919,0,9625,0,25,29,92,8003,0,10047,0,9,12,46,6699,0,9521,2243,1,20,-49,-274
84036011,5000,11015,-477,40,5,4298,-686,25,9,0,2,0,25,25,71,8217,0,9983,0,9,3,67,6919,0,9625,0,25,27,91,8004,0,10048,0,9,10,46,6699,0,9521,2251,3,5,-58,-263
84041011,5000,11015,-455,40,4,4299,-686,25,9,0,2,0,25,25,71,8218,0,9984,0,9,3,67,6919,0,9625,0,25,27,91,8005,0,10049,0,9,10,46,6699,0,9521,2251,3,5,-58,-263
84046011,5000,11015,-455,40,1,4300,-686,25,9,0,2,0,25,25,71,8220,0,9986,0,9,3,67,6919,0,9625,0,25,27,91,8007,0,10051,0,9,10,46,6698,0,9522,2251,3,5,-58,-263
84051011,5000,11015,-455,40,6,4300,-686,25,9,0,2,0,25,25,71,8221,0,9987,0,9,3,67,6918,0,9626,0,25,27,91,8008,0,10052,0,9,10,46,6698,0,9522,2251,3,5,-58,-263
84056011,5000,11015,-455,40,11,4300,-686,25,9,0,2,0,25,25,71,8222,0,9988,0,9,3,67,6918,0,9626,0,25,27,91,8009,0,10053,0,9,10,46,6698,0,9522,2251,3,5,-58,-263
84061011,5000,11015,-455,40,16,4300,-686,25,9,0,2,0,25,25,71,8223,0,9989,0,9,3,67,6918,0,9626,0,25,27,91,8010,0,10054,0,9,10,46,6697,0,9523,2251,3,5,-58,-263
84066011,5000,11015,-455,40,3,4301,-652,26,7,0,2,0,26,24,73,8224,0,9990,0,7,2,68,6917,0,9627,0,26,28,91,8012,0,10056,0,7,7,44,6697,0,9523,2258,5,5,-58,-263
84071011,5000,11015,-455,40,5,4302,-652,26,7,0,2,0,26,24,73,8225,0,9991,0,7,2,68,6917,0,9627,0,26,28,91,8013,0,10057,0,7,7,44,6697,0,9523,2258,5,-6,-66,-256
84076011,5000,11015,-455,40,10,4302,-652,26,7,0,2,0,26,24,73,8226,0,9992,0,7,2,68,6917,0,9627,0,26,28,91,8014,0,10058,0,7,7,44,6697,0,9523,2258,5,-6,-66,-256
84081011,5000,11015,-433,40,4,4303,-652,26,7,0,2,0,26,24,73,8227,0,9993,0,7,2,68,6917,0,9627,0,26,28,91,8016,0,10060,0,7,7,44,6696,0,9524,2258,5,-6,-66,-256
84086011,5000,11015,-433,40,9,4303,-652,26,7,0,2,0,26,24,73,8229,0,9995,0,7,2,68,6916,0,9628,0,26,28,91,8017,0,10061,0,7,7,44,6696,0,9524,2258,5,-6,-66,-256
84091011,5000,11015,-433,40,14,4303,-652,26,7,0,2,0,26,24,73,8230,0,9996,0,7,2,68,6916,0,9628,0,26,28,91,8018,0,10062,0,7,7,44,6696,0,9524,2258,5,-6,-66,-256
84096011,5000,11015,-433,40,3,4305,-617,27,6,0,2,0,27,25,75,8231,0,9997,0,6,2,67,6916,0,9628,0,27,28,92,8019,0,10063,0,6,6,42,6695,0,9525,2267,5,-10,-44,-315
84101011,5000,11015,-433,40,8,4305,-617,27,6,0,2,0,27,25,75,8232,0,9998,0,6,2,67,6915,0,9629,0,27,28,92,8021,0,10065,0,6,6,42,6695,0,9525,2267,5,-10,-44,-315
84106011,5000,11015,-433,40,5,4306,-617,27,6,0,2,0,27,25,75,8233,0,9999,0,6,2,67,6915,0,9629,0,27,28,92,8022,0,10066,0,6,6,42,6694,0,9526,2267,5,-10,-44,-315
84111011,5000,11015,-433,40,1,4307,-617,27,6,0,2,0,27,25,75,8234,0,10000,0,6,2,67,6915,0,9629,0,27,28,92,8023,0,10067,0,6,6,42,6694,0,9526,2267,5,-10,-44,-315
84116011,5000,11015,-433,40,6,4307,-617,27,6,0,2,0,27,25,75,8235,0,10001,0,6,2,67,6914,0,9630,0,27,28,92,8024,0,10068,0,6,6,42,6694,0,9526,2267,5,-10,-44,-315
84121011,5000,11015,-433,40,11,4307,-617,27,6,0,2,0,27,25,75,8236,0,10002,0,6,2,67,6914,0,9630,0,27,28,92,8025,0,10069,0,6,6,42,6693,0,9527,2267,5,-10,-44,-315
84126011,5000,11015,-422,40,5,4308,-600,27,5,0,2,0,27,24,76,8237,0,10003,0,5,6,66,6914,0,9630,0,27,24,93,8026,0,10070,0,5,7,40,6693,0,9527,2276,5,-5,-29,-317
84131011,5000,11015,-422,40,2,4309,-600,27,5,0,2,0,27,24,76,8239,0,10005,0,5,6,66,6913,0,9631,0,27,24,93,8027,0,10071,0,5,7,40,6693,0,9527,2276,5,-5,-29,-317
84136011,5000,11015,-422,40,7,4309,-600,27,5,0,2,0,27,24,76,8240,0,10006,0,5,6,66,6913,0,9631,0,27,24,93,8028,0,10072,0,5,7,40,6692,0,9528,2276,5,-5,-29,-317
84141011,5000,11015,-422,40,4,4310,-600,27,5,0,2,0,27,24,76,8241,0,10007,0,5,6,66,6912,0,9632,0,27,24,93,8029,0,10073,0,5,7,40,6692,0,9528,2276,5,-5,-29,-317
84146011,5000,11015,-422,40,9,4310,-600,27,5,0,2,0,27,24,76,8242,0,10008,0,5,6,66,6912,0,9632,0,27,24,93,8030,0,10074,0,5,7,40,6691,0,9529,2276,5,-5,-29,-317
84151011,5000,11015,-422,40,14,4310,-600,27,5,0,2,0,27,24,76,8243,0,10009,0,5,6,66,6911,0,9633,0,27,24,93,8030,0,10074,0,5,7,40,6691,0,9529,2276,5,-5,-29,-317
84156011,5000,11015,-422,40,1,4311,-600,27,5,0,2,0,27,24,76,8245,0,10011,0,5,6,66,6911,0,9633,0,27,24,93,8031,0,10075,0,5,7,40,6690,0,9530,2276,5,-5,-29,-317
84161011,5000,11015,-400,40,4,4312,-600,27,5,0,2,0,27,27,76,8246,0,10012,0,5,9,64,6910,0,9634,0,27,20,96,8032,0,10076,0,5,9,38,6690,0,9530,2286,5,-7,18,-343
84166011,5000,11015,-400,40,1,4313,-600,27,5,0,2,0,27,27,76,8247,0,10013,0,5,9,64,6910,0,9634,0,27,20,96,8033,0,10077,0,5,9,38,6689,0,9531,2286,5,-7,18,-343
84171011,5000,11015,-400,40,6,4313,-600,27,5,0,2,0,27,27,76,8248,0,10014,0,5,9,64,6909,0,9635,0,27,20,96,8034,0,10078,0,5,9,38,6689,0,9531,2286,5,-7,18,-343
84176011,5000,11015,-400,40,3,4314,-600,27,5,0,2,0,27,27,76,8250,0,10016,0,5,9,64,6909,0,9635,0,27,20,96,8035,0,10079,0,5,9,38,6688,0,9532,2286,5,-7,18,-343
84181011,5000,11015,-400,40,8,4314,-600,27,5,0,2,0,27,27,76,8251,0,10017,0,5,9,64,6908,0,9636,0,27,20,96,8036,0,10080,0,5,9,38,6687,0,9533,2286,5,-7,18,-343
84186011,5000,11015,-400,40,13,4314,-600,27,5,0,2,0,27,27,76,8253,0,10019,0,5,9,64,6908,0,9636,0,27,20,96,8037,0,10081,0,5,9,38,6687,0,9533,2286,5,-7,18,-343
84191011,5000,11015,-400,40,4,4315,-566,28,3,0,2,0,28,31,76,8254,0,10020,0,3,10,59,6908,0,9636,0,28,19,101,8038,0,10082,0,3,12,32,6686,0,9534,2286,5,-7,18,-343
84196011,5000,11015,-400,40,9,4315,-566,28,3,0,2,0,28,31,76,8255,0,10021,0,3,10,59,6908,0,9636,0,28,19,101,8039,0,10083,0,3,12,32,6686,0,9534,2296,3,-5,60,-339
84201011,5000,11015,-400,40,4,4316,-566,28,3,0,2,0,28,31,76,8257,0,10023,0,3,10,59,6907,0,9637,0,28,19,101,8040,0,10084,0,3,12,32,6685,0,9535,2296,3,-5,60,-339
84206011,5000,11015,-400,40,1,4317,-566,28,3,0,2,0,28,31,76,8258,0,10024,0,3,10,59,6907,0,9637,0,28,19,101,8041,0,10085,0,3,12,32,6685,0,9535,2296,3,-5,60,-339
84211011,5000,11015,-400,40,6,4317,-566,28,3,0,2,0,28,31,76,8260,0,10026,0,3,10,59,6907,0,9637,0,28,19,101,8042,0,10086,0,3,12,32,6684,0,9536,2296,3,-5,60,-339
84216011,5000,11015,-400,40,11,4317,-566,28,3,0,2,0,28,31,76,8262,0,10028,0,3,10,59,6907,0,9637,0,28,19,101,8043,0,10087,0,3,12,32,6684,0,9536,2296,3,-5,60,-339
84221011,5000,11015,-400,40,2,4318,-566,28,3,0,2,0,28,35,73,8263,0,10029,0,3,7,57,6907,0,9637,0,28,22,103,8044,0,10088,0,3,12,28,6683,0,9537,2296,3,-5,60,-339
84226011,5000,11015,-400,40,5,4319,-566,28,3,0,2,0,28,35,73,8265,0,10031,0,3,7,57,6907,0,9637,0,28,22,103,8045,0,10089,0,3,12,28,6683,0,9537,2305,1,-16,63,-296
84231011,5000,11015,-400,40,1,4320,-566,28,3,0,2,0,28,35,73,8267,0,10033,0,3,7,57,6907,0,9637,0,28,22,103,8046,0,10090,0,3,12,28,6682,0,9538,2305,1,-16,63,-296
84236011,5000,11015,-400,40,6,4320,-566,28,3,0,2,0,28,35,73,8268,0,10034,0,3,7,57,6907,0,9637,0,28,22,103,8047,0,10091,0,3,12,28,6682,0,9538,2305,1,-16,63,-296
84241011,5000,11015,-400,40,11,4320,-566,28,3,0,2,0,28,35,73,8270,0,10036,0,3,7,57,6907,0,9637,0,28,22,103,8047,0,10091,0,3,12,28,6681,0,9539,2305,1,-16,63,-296
84246011,5000,11015,-400,40,16,4320,-566,28,3,0,2,0,28,35,73,8271,0,10037,0,3,7,57,6907,0,9637,0,28,22,103,8048,0,10092,0,3,12,28,6681,0,9539,2305,1,-16,63,-296
84251011,5000,11015,-400,40,21,4320,-566,28,3,0,2,0,28,35,73,8272,0,10038,0,3,7,57,6907,0,9637,0,28,22,103,8049,0,10093,0,3,12,28,6680,0,9540,2305,1,-16,63,-296
84256011,5000,11015,-388,40,5,4322,-549,28,2,0,2,0,28,29,72,8273,0,10039,0,2,4,55,6907,0,9637,0,28,21,106,8051,0,10095,0,2,10,23,6680,0,9540,2313,-1,-39,91,-168
84261011,5000,11015,-388,40,4,4323,-549,28,2,0,2,0,28,29,72,8275,0,10041,0,2,4,55,6907,0,9637,0,28,21,106,8052,0,10096,0,2,10,23,6679,0,9541,2313,-1,-39,91,-168
84266011,5000,11015,-388,40,9,4323,-549,28,2,0,2,0,28,29,72,8276,0,10042,0,2,4,55,6907,0,9637,0,28,21,106,8053,0,10097,0,2,10,23,6679,0,9541,2313,-1,-39,91,-168
84271011,5000,11015,-388,40,5,4324,-549,28,2,0,2,0,28,29,72,8277,0,10043,0,2,4,55,6907,0,9637,0,28,21,106,8055,0,10099,0,2,10,23,6679,0,9541,2313,-1,-39,91,-168
84276011,5000,11015,-388,40,10,4324,-549,28,2,0,2,0,28,29,72,8279,0,10045,0,2,4,55,6907,0,9637,0,28,21,106,8056,0,10100,0,2,10,23,6678,0,9542,2313,-1,-39,91,-168
84281011,5000,11015,-388,40,15,4324,-549,28,2,0,2,0,28,29,72,8280,0,10046,0,2,4,55,6907,0,9637,0,28,21,106,8058,0,10102,0,2,10,23,6678,0,9542,2313,-1,-39,91,-168
84286011,5000,11015,-400,40,1,4326,-566,28,3,0,2,0,28,30,71,8282,0,10048,0,3,3,56,6907,0,9637,0,28,31,105,8059,0,10103,0,3,9,22,6678,0,9542,2320,0,-39,91,-168
84291011,5000,11015,-400,40,6,4326,-566,28,3,0,2,0,28,30,71,8283,0,10049,0,3,3,56,6907,0,9637,0,28,31,105,8061,0,10105,0,3,9,22,6678,0,9542,2320,0,51,-91,-255
84296011,5000,11015,-400,40,11,4326,-566,28,3,0,2,0,28,30,71,8284,0,10050,0,3,3,56,6907,0,9637,0,28,31,105,8062,0,10106,0,3,9,22,6675,0,9545,2320,0,51,-91,-255
84301011,5000,11015,-400,40,4,4327,-566,28,3,0,2,0,28,30,71,8286,0,10052,0,3,3,56,6907,0,9637,0,28,31,105,8064,0,10108,0,3,9,22,6675,0,9545,2320,0,51,-91,-255
84306011,5000,11015,-400,40,9,4327,-566,28,3,0,2,0,28,30,71,8287,0,10053,0,3,3,56,6907,0,9637,0,28,31,105,8065,0,10109,0,3,9,22,6675,0,9545,2320,0,51,-91,-255
84311011,5000,11015,-400,40,14,4327,-566,28,3,0,2,0,28,30,71,8289,0,10055,0,3,3,56,6907,0,9637,0,28,31,105,8067,0,10111,0,3,9,22,6674,0,9546,2320,0,51,-91,-255
84316011,5000,11015,-400,40,1,4328,-566,28,3,0,2,0,28,30,71,8290,0,10056,0,3,3,56,6907,0,9637,0,28,31,105,8068,0,10112,0,3,9,22,6674,0,9546,2320,0,51,-91,-255
84321011,5000,11015,-344,40,4,4329,-566,28,3,0,2,0,28,31,70,8291,0,10057,0,3,0,58,6907,0,9637,0,28,34,102,8070,0,10114,0,3,13,20,6674,0,9546,2329,1,33,-88,-325
84326011,5000,11015,-344,40,1,4330,-566,28,3,0,2,0,28,31,70,8293,0,10059,0,3,0,58,6907,0,9637,0,28,34,102,8071,0,10115,0,3,13,20,6674,0,9546,2329,1,33,-88,-325
84331011,5000,11015,-344,40,6,4330,-566,28,3,0,2,0,28,31,70,8294,0,10060,0,3,0,58,6907,0,9637,0,28,34,102,8072,0,10116,0,3,13,20,6674,0,9546,2329,1,33,-88,-325
84336011,5000,11015,-344,40,3,4331,-566,28,3,0,2,0,28,31,70,8295,0,10061,0,3,0,58,6907,0,9637,0,28,34,102,8074,0,10118,0,3,13,20,6674,0,9546,2329,1,33,-88,-325
84341011,5000,11015,-344,40,8,4331,-566,28,3,0,2,0,28,31,70,8297,0,10063,0,3,0,58,6907,0,9637,0,28,34,102,8075,0,10119,0,3,13,20,6674,0,9546,2329,1,33,-88,-325
84346011,5000,11015,-344,40,13,4331,-566,28,3,0,2,0,28,31,70,8298,0,10064,0,3,0,58,6907,0,9637,0,28,34,102,8077,0,10121,0,3,13,20,6674,0,9546,2329,1,33,-88,-325
84351011,5000,11015,-344,40,1,4333,-481,29,1,0,2,0,29,30,70,8300,0,10066,1,1,0,20,6907,0,9637,0,29,34,101,8079,0,10123,1,1,8,20,6674,0,9546,2329,1,33,-88,-325
# hz=200 ticks_vuelta=540 fix_lazo=1 fix_curva=1 ks=8.00 kv=1.350 piso=0.50 anticoast=20.0 diag_puerto=0 sin_imu=0 lazo=nuevo commit=2913b39-s
us,dt,drop,rxsteer,rxspeed,rxage,rxf,rot,ls,rs,ddir,ram,fl_dir,fl_set,fl_rpm,fl_pwm,fl_enc,fl_tog,fl_raw,fr_dir,fr_set,fr_rpm,fr_pwm,fr_enc,fr_tog,fr_raw,bl_dir,bl_set,bl_rpm,bl_pwm,bl_enc,bl_tog,bl_raw,br_dir,br_set,br_rpm,br_pwm,br_enc,br_tog,br_raw,yaw,pit,gx,gy,gz
84356011,5000,11015,-344,40,6,4333,-481,29,1,0,2,0,29,30,70,8301,0,10067,1,1,0,20,6907,0,9637,0,29,34,101,8080,0,10124,1,1,8,20,6674,0,9546,2337,3,0,-96,-295
84361011,5000,11015,-344,40,11,4333,-481,29,1,0,2,0,29,30,70,8302,0,10068,1,1,0,20,6907,0,9637,0,29,34,101,8082,0,10126,1,1,8,20,6674,0,9546,2337,3,0,-96,-295
84366011,5000,11015,-288,40,5,4334,-481,29,1,0,2,0,29,30,70,8304,0,10070,1,1,0,20,6907,0,9637,0,29,34,101,8083,0,10127,1,1,8,20,6674,0,9546,2337,3,0,-96,-295
84371011,5000,11015,-288,40,10,4334,-481,29,1,0,2,0,29,30,70,8305,0,10071,1,1,0,20,6907,0,9637,0,29,34,101,8085,0,10129,1,1,8,20,6674,0,9546,2337,3,0,-96,-295
84376011,5000,11015,-288,40,15,4334,-481,29,1,0,2,0,29,30,70,8307,0,10073,1,1,0,20,6908,0,9638,0,29,34,101,8087,0,10131,1,1,8,20,6674,0,9546,2337,3,0,-96,-295
84381011,5000,11015,-288,40,3,4335,-395,31,6,0,2,0,31,31,73,8308,0,10074,1,6,1,20,6908,0,9638,0,31,37,101,8088,0,10132,1,6,5,20,6674,0,9546,2346,5,0,-96,-295
84386011,5000,11015,-288,40,5,4336,-395,31,6,0,2,0,31,31,73,8309,0,10075,1,6,1,20,6909,0,9639,0,31,37,101,8090,0,10134,1,6,5,20,6674,0,9546,2346,5,-21,-85,-318
84391011,5000,11015,-288,40,1,4337,-395,31,6,0,2,0,31,31,73,8311,0,10077,1,6,1,20,6909,0,9639,0,31,37,101,8091,0,10135,1,6,5,20,6674,0,9546,2346,5,-21,-85,-318
84396011,5000,11015,-288,40,6,4337,-395,31,6,0,2,0,31,31,73,8312,0,10078,1,6,1,20,6910,0,9640,0,31,37,101,8093,0,10137,1,6,5,20,6674,0,9546,2346,5,-21,-85,-318
84401011,5000,11015,-288,40,11,4337,-395,31,6,0,2,0,31,31,73,8314,0,10080,1,6,1,20,6910,0,9640,0,31,37,101,8094,0,10138,1,6,5,20,6674,0,9546,2346,5,-21,-85,-318
84406011,5000,11015,-288,40,16,4337,-395,31,6,0,2,0,31,31,73,8315,0,10081,1,6,1,20,6911,0,9641,0,31,37,101,8095,0,10139,1,6,5,20,6674,0,9546,2346,5,-21,-85,-318
84411011,5000,11015,-288,40,21,4337,-395,31,6,0,2,0,31,31,73,8317,0,10083,1,6,1,20,6912,0,9642,0,31,37,101,8097,0,10141,1,6,5,20,6674,0,9546,2346,5,-21,-85,-318
84416011,5000,11015,-222,40,4,4339,-300,33,13,0,1,0,33,31,76,8318,0,10084,1,13,12,28,6912,0,9642,0,33,29,105,8098,0,10142,1,13,3,27,6674,0,9546,2357,8,-13,-54,-243
84421011,5000,11015,-222,40,4,4340,-300,33,13,0,1,0,33,31,76,8320,0,10086,1,13,12,28,6913,0,9643,0,33,29,105,8099,0,10143,1,13,3,27,6675,0,9547,2357,8,-13,-54,-243
84426011,5000,11015,-222,40,9,4340,-300,33,13,0,1,0,33,31,76,8321,0,10087,1,13,12,28,6914,0,9644,0,33,29,105,8101,0,10145,1,13,3,27,6675,0,9547,2357,8,-13,-54,-243
84431011,5000,11015,-222,40,5,4341,-300,33,13,0,1,0,33,31,76,8322,0,10088,1,13,12,28,6914,0,9644,0,33,29,105,8102,0,10146,1,13,3,27,6675,0,9547,2357,8,-13,-54,-243
84436011,5000,11015,-222,40,10,4341,-300,33,13,0,1,0,33,31,76,8324,0,10090,1,13,12,28,6915,0,9645,0,33,29,105,8103,0,10147,1,13,3,27,6676,0,9548,2357,8,-13,-54,-243
84441011,5000,11015,-222,40,15,4341,-300,33,13,0,1,0,33,31,76,8325,0,10091,1,13,12,28,6916,0,9646,0,33,29,105,8104,0,10148,1,13,3,27,6676,0,9548,2357,8,-13,-54,-243
84446011,5000,11015,-144,40,4,4342,-195,35,21,0,1,0,35,32,80,8327,0,10093,1,21,14,43,6916,0,9646,0,35,26,111,8105,0,10149,1,21,1,47,6677,0,9549,2363,7,10,37,-179
84451011,5000,11015,-144,40,2,4343,-195,35,21,0,1,0,35,32,80,8329,0,10095,1,21,14,43,6917,0,9647,0,35,26,111,8107,0,10151,1,21,1,47,6678,0,9550,2363,7,10,37,-179
84456011,5000,11015,-144,40,7,4343,-195,35,21,0,1,0,35,32,80,8330,0,10096,1,21,14,43,6918,0,9648,0,35,26,111,8108,0,10152,1,21,1,47,6679,0,9551,2363,7,10,37,-179
84461011,5000,11015,-144,40,4,4344,-195,35,21,0,1,0,35,32,80,8332,0,10098,1,21,14,43,6919,0,9649,0,35,26,111,8110,0,10154,1,21,1,47,6680,0,9552,2363,7,10,37,-179
